frame_id,seq_id,class_id,behavioural_label,image_path,mask_path,overlay_path,gas_area_pct,gas_centroid_x,gas_centroid_y,gas_dispersion,gas_connected_components,gas_intensity_mean,gas_intensity_max,is_interpolated,excluded,split
SEQ_0496_frame_00543,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00543.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00543.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00543.png,12.6862,188.02,103.09,54.1488,1,114.5,217.0,False,False,train
SEQ_0496_frame_00549,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00549.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00549.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00549.png,18.3359,153.25,113.54,40.8036,1,114.9,228.0,False,False,train
SEQ_0496_frame_00550,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00550.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00550.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00550.png,22.6198,183.19,160.13,40.2009,1,114.09,213.0,False,False,train
SEQ_0496_frame_00551,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00551.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00551.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00551.png,18.069,165.12,146.02,35.8752,1,113.27,208.0,False,False,train
SEQ_0496_frame_00556,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00556.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00556.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00556.png,17.5729,143.53,84.6,54.7888,1,112.04,193.0,False,False,train
SEQ_0496_frame_00557,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00557.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00557.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00557.png,22.5573,172.77,154.49,39.2689,1,113.63,236.0,False,False,train
SEQ_0496_frame_00558,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00558.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00558.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00558.png,12.638,181.23,155.7,32.4482,1,113.11,230.0,False,False,train
SEQ_0496_frame_00563,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00563.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00563.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00563.png,10.3945,196.6,87.79,62.8174,1,116.48,235.0,False,False,train
SEQ_0496_frame_00564,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00564.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00564.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00564.png,16.806,178.82,83.87,59.266,1,115.36,235.0,False,False,train
SEQ_0496_frame_00570,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00570.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00570.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00570.png,9.375,195.9,136.06,39.4879,1,115.31,189.0,False,False,train
SEQ_0496_frame_00571,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00571.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00571.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00571.png,10.9766,177.98,98.97,47.549,1,120.12,236.0,False,False,train
SEQ_0496_frame_00572,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00572.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00572.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00572.png,9.7982,219.99,37.77,96.0247,1,117.61,214.0,False,False,train
SEQ_0496_frame_00577,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00577.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00577.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00577.png,2.987,184.37,81.41,53.3012,1,110.16,132.0,False,False,train
SEQ_0496_frame_00578,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00578.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00578.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00578.png,7.3542,233.87,42.77,101.0974,1,118.18,233.0,False,False,train
SEQ_0496_frame_00579,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00579.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00579.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00579.png,3.7396,207.48,81.95,66.9509,1,117.9,230.0,False,False,train
SEQ_0496_frame_00585,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00585.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00585.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00585.png,6.987,232.36,140.98,55.3245,1,115.28,232.0,False,False,train
SEQ_0496_frame_00586,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00586.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00586.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00586.png,5.9661,225.62,141.97,49.6187,1,110.77,187.0,False,False,train
SEQ_0496_frame_00593,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00593.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00593.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00593.png,11.9466,222.99,169.5,40.8576,1,110.94,209.0,False,False,train
SEQ_0496_frame_00594,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00594.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00594.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00594.png,9.9336,221.68,148.44,50.7504,1,113.95,189.0,False,False,train
SEQ_0496_frame_00595,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00595.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00595.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00595.png,7.5703,202.6,101.93,57.4387,1,119.04,233.0,False,False,train
SEQ_0496_frame_00600,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00600.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00600.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00600.png,2.9896,200.31,117.03,43.9612,1,117.65,230.0,False,False,train
SEQ_0496_frame_00601,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00601.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00601.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00601.png,14.2578,195.12,164.61,34.5348,1,115.74,231.0,False,False,train
SEQ_0496_frame_00602,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00602.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00602.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00602.png,15.0742,197.5,161.23,36.4114,1,113.84,182.0,False,False,train
SEQ_0496_frame_00603,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00603.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00603.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00603.png,5.6406,185.77,123.62,36.6887,1,113.8,224.0,False,False,train
SEQ_0496_frame_00608,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00608.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00608.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00608.png,12.7109,179.76,165.61,32.4973,1,114.76,225.0,False,False,train
SEQ_0496_frame_00612,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00612.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00612.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00612.png,15.3672,178.43,153.77,36.0938,1,112.67,236.0,False,False,train
SEQ_0496_frame_00613,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00613.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00613.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00613.png,31.4323,129.58,170.44,56.9586,1,111.59,203.0,False,False,train
SEQ_0496_frame_00614,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00614.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00614.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00614.png,22.1523,156.43,152.45,42.4417,1,114.09,223.0,False,False,train
SEQ_0496_frame_00619,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00619.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00619.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00619.png,9.9167,181.24,141.43,31.9948,1,114.81,202.0,False,False,train
SEQ_0496_frame_00620,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00620.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00620.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00620.png,16.099,170.38,163.98,33.5303,1,114.15,192.0,False,False,train
SEQ_0496_frame_00621,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00621.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00621.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00621.png,16.0911,150.7,153.36,33.5198,1,112.29,204.0,False,False,train
SEQ_0496_frame_00623,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00623.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00623.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00623.png,4.0547,175.6,120.31,32.5543,1,107.7,207.0,False,False,train
SEQ_0496_frame_00625,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00625.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00625.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00625.png,5.7617,184.12,127.54,34.6397,1,111.27,204.0,False,False,train
SEQ_0496_frame_00626,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00626.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00626.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00626.png,1.5273,188.34,161.6,41.674,1,79.49,207.0,False,False,train
SEQ_0496_frame_00632,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00632.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00632.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00632.png,16.944,161.33,156.66,34.2333,1,112.5,210.0,False,False,train
SEQ_0496_frame_00633,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00633.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00633.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00633.png,20.4076,161.61,164.73,38.952,1,112.13,225.0,False,False,train
SEQ_0496_frame_00634,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00634.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00634.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00634.png,8.2344,164.76,145.56,26.3746,1,108.9,179.0,False,False,train
SEQ_0496_frame_00638,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00638.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00638.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00638.png,4.5208,176.51,93.15,44.9721,1,111.98,198.0,False,False,train
SEQ_0496_frame_00639,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00639.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00639.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00639.png,15.7266,164.59,83.95,53.1811,1,115.05,218.0,False,False,train
SEQ_0496_frame_00640,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00640.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00640.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00640.png,27.6393,136.61,81.56,50.6965,1,113.84,209.0,False,False,train
SEQ_0496_frame_00645,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00645.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00645.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00645.png,2.6393,185.15,111.16,39.4923,1,107.43,184.0,False,False,train
SEQ_0496_frame_00646,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00646.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00646.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00646.png,16.2786,188.88,153.93,38.5281,1,115.2,226.0,False,False,train
SEQ_0496_frame_00647,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00647.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00647.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00647.png,15.1992,190.26,148.14,38.024,1,116.78,235.0,False,False,train
SEQ_0496_frame_00655,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00655.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00655.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00655.png,14.7878,176.68,144.94,36.2714,1,113.04,135.0,False,False,train
SEQ_0496_frame_00656,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00656.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00656.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00656.png,12.0664,164.11,113.44,37.9532,1,117.03,167.0,False,False,train
SEQ_0496_frame_00663,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00663.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00663.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00663.png,12.1289,185.9,157.58,31.3047,1,113.38,177.0,False,False,train
SEQ_0496_frame_00664,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00664.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00664.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00664.png,21.474,201.79,182.11,39.7919,1,112.5,210.0,False,False,train
SEQ_0496_frame_00668,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00668.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00668.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00668.png,16.3359,157.38,117.76,40.4923,1,116.73,218.0,False,False,train
SEQ_0496_frame_00669,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00669.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00669.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00669.png,16.6628,166.51,174.72,33.3513,1,109.9,216.0,False,False,train
SEQ_0496_frame_00688,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00688.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00688.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00688.png,17.7747,154.14,162.1,36.9951,1,114.85,203.0,False,False,train
SEQ_0496_frame_00689,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00689.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00689.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00689.png,16.5104,172.39,154.92,34.1448,1,116.24,223.0,False,False,train
SEQ_0496_frame_00690,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00690.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00690.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00690.png,18.306,176.03,167.36,35.5241,1,114.91,221.0,False,False,train
SEQ_0496_frame_00702,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00702.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00702.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00702.png,19.0664,160.76,141.27,38.3137,1,112.98,216.0,False,False,train
SEQ_0496_frame_00709,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00709.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00709.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00709.png,9.1471,170.38,77.03,56.8855,2,116.04,220.0,False,False,train
SEQ_0496_frame_00710,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00710.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00710.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00710.png,11.3047,158.59,96.55,47.8499,2,114.75,229.0,False,False,train
SEQ_0496_frame_00711,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00711.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00711.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00711.png,9.3073,155.62,91.38,42.1313,1,111.75,224.0,False,False,train
SEQ_0496_frame_00716,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00716.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00716.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00716.png,12.9219,175.33,111.81,45.2355,1,114.24,227.0,False,False,train
SEQ_0496_frame_00717,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00717.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00717.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00717.png,10.931,144.77,97.33,37.3114,1,111.88,176.0,False,False,train
SEQ_0496_frame_00723,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00723.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00723.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00723.png,5.832,175.88,81.08,51.5449,1,114.73,230.0,False,False,train
SEQ_0496_frame_00724,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00724.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00724.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00724.png,11.6771,175.06,105.38,45.8829,1,115.61,228.0,False,False,train
SEQ_0496_frame_00725,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00725.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00725.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00725.png,8.9245,186.61,123.56,39.8845,1,114.63,219.0,False,False,train
SEQ_0496_frame_00731,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00731.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00731.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00731.png,4.7292,180.61,69.47,58.3685,1,114.18,209.0,False,False,train
SEQ_0496_frame_00732,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00732.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00732.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00732.png,12.4844,190.57,103.93,54.4202,1,114.4,222.0,False,False,train
SEQ_0496_frame_00733,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00733.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00733.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00733.png,7.2786,192.77,112.77,46.9762,1,113.69,207.0,False,False,train
SEQ_0496_frame_00739,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00739.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00739.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00739.png,9.2161,170.34,82.17,54.6173,1,116.27,231.0,False,False,train
SEQ_0496_frame_00740,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00740.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00740.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00740.png,23.8333,131.5,85.03,46.6582,1,114.2,224.0,False,False,train
SEQ_0496_frame_00747,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00747.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00747.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00747.png,25.4987,139.74,109.71,44.0756,1,112.07,227.0,False,False,train
SEQ_0496_frame_00748,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00748.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00748.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00748.png,15.8724,144.8,93.67,41.9116,1,111.5,229.0,False,False,train
SEQ_0496_frame_00752,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00752.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00752.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00752.png,7.7266,176.6,101.15,45.3792,1,117.63,223.0,False,False,train
SEQ_0496_frame_00753,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00753.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00753.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00753.png,20.276,139.84,125.52,42.8845,1,113.62,233.0,False,False,train
SEQ_0496_frame_00754,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00754.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00754.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00754.png,28.1589,116.09,89.05,44.8632,1,111.19,212.0,False,False,train
SEQ_0496_frame_00766,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00766.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00766.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00766.png,15.0964,123.03,199.03,51.2023,1,110.58,154.0,False,False,train
SEQ_0496_frame_00767,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00767.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00767.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00767.png,12.2591,132.68,149.02,30.9283,1,103.62,118.0,False,False,train
SEQ_0496_frame_00774,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00774.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00774.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00774.png,12.9375,183.76,192.38,29.7799,1,112.62,133.0,False,False,train
SEQ_0496_frame_00775,0496,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0496/images/SEQ_0496_frame_00775.png,dataset/SEQ_0496/masks/SEQ_0496_frame_00775.png,dataset/SEQ_0496/overlays/SEQ_0496_frame_00775.png,9.9688,191.76,195.91,27.0873,1,110.2,213.0,False,False,train
SEQ_0497_frame_00000,0497,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0497/images/SEQ_0497_frame_00000.png,dataset/SEQ_0497/masks/SEQ_0497_frame_00000.png,dataset/SEQ_0497/overlays/SEQ_0497_frame_00000.png,12.3268,190.22,175.79,29.7022,1,112.13,159.0,False,False,train
SEQ_0497_frame_00001,0497,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0497/images/SEQ_0497_frame_00001.png,dataset/SEQ_0497/masks/SEQ_0497_frame_00001.png,dataset/SEQ_0497/overlays/SEQ_0497_frame_00001.png,26.3073,179.87,139.94,49.64,1,112.9,229.0,False,False,train
SEQ_0497_frame_00005,0497,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0497/images/SEQ_0497_frame_00005.png,dataset/SEQ_0497/masks/SEQ_0497_frame_00005.png,dataset/SEQ_0497/overlays/SEQ_0497_frame_00005.png,3.0768,180.27,132.27,28.6228,1,106.45,121.0,False,False,train
SEQ_0497_frame_00006,0497,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0497/images/SEQ_0497_frame_00006.png,dataset/SEQ_0497/masks/SEQ_0497_frame_00006.png,dataset/SEQ_0497/overlays/SEQ_0497_frame_00006.png,24.474,172.79,140.71,50.8535,2,110.08,133.0,False,False,train
SEQ_0497_frame_00007,0497,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0497/images/SEQ_0497_frame_00007.png,dataset/SEQ_0497/masks/SEQ_0497_frame_00007.png,dataset/SEQ_0497/overlays/SEQ_0497_frame_00007.png,13.6953,190.17,136.62,47.106,2,112.09,224.0,False,False,train
SEQ_0497_frame_00012,0497,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0497/images/SEQ_0497_frame_00012.png,dataset/SEQ_0497/masks/SEQ_0497_frame_00012.png,dataset/SEQ_0497/overlays/SEQ_0497_frame_00012.png,10.8307,200.95,176.76,33.236,1,108.55,157.0,False,False,train
SEQ_0497_frame_00013,0497,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0497/images/SEQ_0497_frame_00013.png,dataset/SEQ_0497/masks/SEQ_0497_frame_00013.png,dataset/SEQ_0497/overlays/SEQ_0497_frame_00013.png,13.1393,185.38,176.6,30.4131,1,111.99,144.0,False,False,train
SEQ_0497_frame_00014,0497,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0497/images/SEQ_0497_frame_00014.png,dataset/SEQ_0497/masks/SEQ_0497_frame_00014.png,dataset/SEQ_0497/overlays/SEQ_0497_frame_00014.png,5.0273,185.19,153.06,24.1987,1,110.18,158.0,False,False,train
SEQ_0497_frame_00018,0497,0,High Metabolic Activity (Active Rumination State),dataset/SEQ_0497/images/SEQ_0497_frame_00018.png,dataset/SEQ_0497/masks/SEQ_0497_frame_00018.png,dataset/SEQ_0497/overlays/SEQ_0497_frame_00018.png,10.4492,167.91,153.32,29.8482,1,113.29,227.0,False,False,train
